STATION,NAME,DATE,ACMH,ACSH,AWND,FMTM,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV01
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-05-07,90,90,8.28,1351,1348,0,0,0,,67,49,,200,,,180,,,19.9,,,19.5,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-05-08,100,100,13.42,2020,1954,0.4,0,0,,61,56,,340,,,315,,,25.9,,,38,,1,1,1,,,,,,,,,1,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-05-09,50,40,18.34,1350,1338,0,0,0,,64,55,,260,,,270,,,23.9,,,35.6,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-05-10,30,40,13.87,1250,823,0,0,0,,68,50,,280,,,315,,,17,,,26.4,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-05-11,50,40,17,1550,1516,0,0,0,,67,53,,190,,,180,,,30,,,38,,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-05-12,90,100,11.86,338,333,0.16,0,0,,62,55,,200,,,180,,,21,,,27.5,,1,,1,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-05-13,50,50,10.96,1950,1930,0.18,0,0,,72,51,,180,,,180,,,17.9,,,25.3,,1,,,,,,,1,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-05-14,60,80,13.2,1650,1153,0.03,0,0,,62,54,,340,,,315,,,19.9,,,28.9,,1,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-05-15,50,70,12.97,1753,1729,0,0,0,,63,49,,320,,,315,,,21,,,33.3,,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-05-16,80,90,14.09,1550,1540,0,0,0,,57,47,,20,,,360,,,23,,,33.3,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-05-17,40,30,11.41,1150,1702,0,0,0,,67,46,,350,,,45,,,17.9,,,23,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-05-18,70,80,10.74,1651,924,0,0,0,,65,48,,290,,,360,,,17,,,21.9,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-05-19,90,100,10.96,2352,2300,0.01,0,0,,75,53,,340,,,315,,,17,,,25.3,,1,,,,,,,1,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-05-20,80,70,10.29,1650,23,0.68,0,0,,76,58,,150,,,315,,,17,,,26.4,,1,,1,,,,,1,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-05-21,50,50,9.4,1950,1910,0,0,0,,76,59,,180,,,180,,,14.1,,,17.2,,1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-05-22,50,60,10.29,2151,1940,0,0,0,,70,58,,200,,,180,,,19.9,,,26.4,,1,,,,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-05-23,70,90,14.76,1532,1412,1.46,0,0,,68,62,,230,,,180,,,30,,,38,,1,,1,,,,,1,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-05-24,10,10,11.86,951,1052,0,0,0,,79,60,,320,,,315,,,17,,,27.5,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-05-25,40,30,14.54,1751,1652,0,0,0,,72,60,,180,,,225,,,25.1,,,34.4,,1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-05-26,90,90,13.42,1651,1726,0.14,0,0,,75,62,,180,,,180,,,23,,,28.9,,1,1,1,,,,,1,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-05-27,80,80,8.95,2051,1717,0,0,0,,72,60,,200,,,180,,,15,,,16.1,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-05-28,100,100,9.4,1121,1709,0.71,0,0,,63,60,,100,,,90,,,14.1,,,19.5,,1,1,,,,,,1,,,,1,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-05-29,100,100,15.88,1051,1133,1.06,0,0,,65,62,,180,,,180,,,28,,,35.6,,1,1,,,,,,,,,,1,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-05-30,100,100,11.18,410,345,2.12,0,0,,65,54,,190,,,180,,,25.9,,,34.4,,1,1,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-05-31,80,100,12.3,851,1120,0.99,0,0,,63,52,,10,,,360,,,19.9,,,25.3,,1,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-06-01,40,20,16.33,1251,1340,0.14,0,0,,73,52,,350,,,360,,,28,,,32.2,,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-06-02,80,90,13.2,1351,1222,0.72,0,0,,73,56,,20,,,360,,,23,,,30,,1,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-06-03,50,80,8.72,1110,1157,0,0,0,,68,53,,260,,,270,,,15,,,23,,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-06-04,10,10,12.3,1450,1422,0,0,0,,88,59,,300,,,315,,,19.9,,,31.1,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-06-05,50,60,10.07,1450,1449,0,0,0,,88,63,,210,,,225,,,17,,,21.9,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-06-06,50,60,7.83,2353,2349,0,0,0,,77,65,,260,,,225,,,12.1,,,15,,,,,,,,,1,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-06-07,60,70,10.07,1450,1727,0,0,0,,89,70,,190,,,180,,,15,,,21.9,,,,,,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-06-08,40,40,8.72,1550,1219,0,0,0,,90,71,,190,,,180,,,14.1,,,18.3,,1,,,,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-06-09,10,10,11.41,1550,1330,0,0,0,,96,74,,240,,,225,,,17,,,26.4,,,,,,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-06-10,10,10,10.07,1750,1808,0,0,0,,93,74,,190,,,180,,,16.1,,,21.9,,,,,,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-06-11,30,20,11.41,1252,2046,0,0,0,,93,76,,220,,,360,,,17,,,20.8,,,,,,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-06-12,0,0,10.07,1251,1226,0,0,0,,81,70,,140,,,135,,,13,,,17.2,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-06-13,40,30,9.62,1813,1812,0.47,0,0,,89,70,,300,,,315,,,34.9,,,49.4,,1,,1,,,,,1,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-06-14,80,90,13.87,2151,2322,0,0,0,,88,73,,340,,,360,,,21,,,28.9,,1,,,,,,,1,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-06-15,60,70,10.74,2352,744,0,0,0,,75,64,,350,,,360,,,17,,,21.9,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-06-16,70,70,9.4,1950,1948,0,0,0,,71,56,,170,,,180,,,12.1,,,25.3,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-06-17,100,100,7.61,1250,1106,0.07,0,0,,71,65,,170,,,180,,,10.1,,,19.5,,1,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-06-18,100,100,8.05,2351,2325,0.01,0,0,,73,66,,180,,,180,,,15,,,19.5,,1,1,,,,,,,,,,1,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-06-19,60,50,10.07,1851,1815,0.13,0,0,,91,68,,320,,,315,,,17.9,,,19.5,,1,1,1,,,,,1,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-06-20,60,60,9.4,650,47,0,0,0,,83,68,,360,,,360,,,15,,,19.5,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-06-21,20,20,10.29,1452,1513,0,0,0,,78,65,,180,,,180,,,15,,,18.3,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-06-22,40,40,9.4,1451,1230,0,0,0,,80,66,,160,,,180,,,15,,,18.3,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-06-23,60,60,12.97,1451,1949,0,0,0,,79,67,,190,,,225,,,23.9,,,26.4,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-06-24,90,90,16.11,1751,1757,0.76,0,0,,79,69,,170,,,180,,,23,,,33.3,,1,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-06-25,60,60,8.5,1250,28,0.6,0,0,,84,68,,40,,,225,,,13,,,17.2,,1,,,,,,,,,,,1,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-06-26,50,60,11.41,434,454,0.01,0,0,,79,66,,360,,,360,,,17,,,21.9,,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-06-27,40,30,12.53,1651,1637,0,0,0,,80,65,,200,,,180,,,21,,,28.9,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-06-28,90,90,12.08,1550,1808,0.02,0,0,,81,70,,190,,,225,,,19.9,,,25.3,,1,,1,,,,,1,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-06-29,90,90,9.17,1652,1705,0,0,0,,80,69,,200,,,180,,,15,,,19.5,,,,,,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-06-30,100,100,6.49,1121,1118,6.27,0,0,,75,70,,290,,,270,,,21,,,23,,1,1,,,,,,,,,,1,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-07-01,100,100,8.5,1152,1230,0.4,0,0,,75,70,,80,,,90,,,16.1,,,21.9,,1,,,,,,,,,,,1,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-07-02,50,50,9.84,1453,1455,0,0,0,,83,70,,220,,,225,,,16.1,,,20.8,,1,,,,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-07-03,50,60,9.17,1550,2348,0.08,0,0,,81,70,,200,,,225,,,17,,,23,,1,,1,,,,,1,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-07-04,40,50,11.86,1450,1437,0,0,0,,82,70,,200,,,180,,,19.9,,,24.2,,1,,,,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-07-05,80,80,16.78,2111,2110,0.34,0,0,,81,71,,220,,,225,,,40,,,54.1,,1,,1,,,,,1,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-07-06,90,90,18.34,2351,2147,0.02,0,0,,75,69,,200,,,180,,,30,,,39.1,,1,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-07-07,100,100,12.3,245,135,1.13,0,0,,70,66,,220,,,225,,,36,,,39.1,,1,,1,,,,,1,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-07-08,40,40,12.53,125,1138,0,0,0,,78,63,,360,,,360,,,19.9,,,24.2,,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-07-09,50,70,8.72,1750,2238,0,0,0,,80,63,,210,,,270,,,12.1,,,17.2,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-07-10,60,50,8.95,1251,1458,0,0,0,,76,65,,180,,,180,,,16.1,,,19.5,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-07-11,90,90,9.4,1903,1858,0.65,0,0,,81,68,,300,,,270,,,23,,,31.1,,1,,1,,,,,1,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-07-12,30,20,12.53,551,726,0,0,0,,90,74,,320,,,315,,,17,,,23,,,,,,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-07-13,20,20,9.17,1852,1611,0,0,0,,90,72,,330,,,225,,,14.1,,,18.3,,,,,,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-07-14,0,0,9.4,1450,1548,0,0,0,,88,73,,180,,,180,,,17,,,23,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-07-15,30,20,13.2,2101,1938,0,0,0,,84,72,,200,,,180,,,21,,,25.3,,1,1,,,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-07-16,80,90,9.4,1554,1016,0.32,0,0,,87,71,,250,,,270,,,15,,,26.4,,1,,1,,,,,1,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-07-17,70,60,10.51,2051,2015,0,0,0,,83,73,,180,,,180,,,16.1,,,19.5,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-07-18,90,80,10.74,2151,2126,0.71,0,0,,79,69,,260,,,225,,,15,,,28.9,,1,,,,,,,1,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-07-19,20,20,10.96,1651,1533,0,0,0,,83,68,,220,,,180,,,17.9,,,18.3,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-07-20,20,20,11.41,1651,2117,0,0,0,,80,68,,190,,,180,,,21,,,24.2,,,,,,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-07-21,100,100,6.71,1451,1453,1.15,0,0,,73,69,,200,,,180,,,14.1,,,13.9,,1,,1,,,,,1,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-07-22,50,50,7.38,1350,1523,0,0,0,,83,70,,180,,,180,,,12.1,,,15,,1,1,,,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-07-23,80,100,9.62,1252,2045,0,0,0,,84,72,,200,,,225,,,15,,,21.9,,1,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-07-24,50,70,14.99,1550,1904,0,0,0,,91,75,,300,,,315,,,17.9,,,26.4,,,,,,,,,1,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-07-25,20,20,10.29,1751,912,0,0,0,,84,69,,330,,,360,,,14.1,,,18.3,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-07-26,50,50,8.28,1752,1714,0,0,0,,81,64,,180,,,180,,,12.1,,,20.8,,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-07-27,100,100,9.84,1033,2102,1.86,0,0,,74,64,,60,,,45,,,19.9,,,25.3,,1,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-07-28,80,90,6.71,2351,1226,0,0,0,,75,63,,240,,,315,,,8.9,,,15,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-07-29,70,80,6.93,1350,1506,0,0,0,,78,64,,160,,,180,,,13,,,18.3,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-07-30,100,100,6.04,1050,1046,0,0,0,,77,69,,210,,,225,,,8.9,,,11.4,,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-07-31,40,20,9.62,1550,1803,0,0,0,,82,66,,200,,,225,,,17,,,21.9,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-08-01,50,60,9.4,1450,1444,0,0,0,,83,70,,200,,,180,,,21,,,21.9,,1,,,,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-08-02,80,90,6.71,1818,1758,0.23,0,0,,86,76,,210,,,225,,,12.1,,,21.9,,1,,1,,,,,1,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-08-03,100,100,6.71,1617,1628,0.5,0,0,,87,75,,270,,,270,,,13,,,17.2,,1,,1,,,,,1,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-08-04,80,60,7.16,1251,1208,0,0,0,,90,77,,210,,,270,,,12.1,,,13.9,,1,,,,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-08-05,80,100,6.04,952,931,0.1,0,0,,80,74,,60,,,90,,,13,,,15,,1,,,,,,,1,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-08-06,30,40,8.28,1550,1527,0,0,0,,90,74,,200,,,225,,,13,,,17.2,,1,,,,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-08-07,50,60,10.96,1750,1758,0,0,0,,89,76,,280,,,270,,,17.9,,,28.9,,1,,1,,,,,1,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-08-08,20,10,8.72,1050,1030,0,0,0,,91,76,,10,,,360,,,13,,,17.2,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-08-09,80,90,7.38,1143,1201,0,0,0,,80,74,,140,,,135,,,12.1,,,17.2,,1,,,,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-08-10,70,60,6.93,1750,1439,0,0,0,,82,72,,120,,,135,,,12.1,,,15,,1,,,,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-08-11,70,70,7.16,1452,1421,0.12,0,0,,83,70,,110,,,90,,,10.1,,,17.2,,1,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-08-12,100,100,7.61,1452,1046,0,0,0,,80,74,,100,,,90,,,14.1,,,18.3,,1,,,,,,,,,,,1,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-08-13,70,80,5.59,1050,1514,0,0,0,,86,74,,70,,,90,,,8.9,,,12.8,,1,,,,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-08-14,40,40,8.05,950,1128,0,0,0,,89,74,,60,,,45,,,13,,,19.5,,1,,,,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-08-15,20,20,8.72,1551,1629,0,0,0,,91,77,,330,,,315,,,15,,,19.5,,1,,,,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-08-16,30,30,9.84,1930,1930,0.02,0,0,,92,75,,280,,,270,,,17.9,,,26.4,,,,1,,,,,1,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-08-17,20,20,10.07,1951,2001,0,0,0,,88,73,,340,,,360,,,15,,,19.5,,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-08-18,20,20,7.83,1151,631,0,0,0,,80,67,,360,,,360,,,12.1,,,15,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-08-19,70,90,6.26,1751,1454,0,0,0,,78,67,,140,,,180,,,8.9,,,13.9,,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-08-20,20,10,11.41,850,813,0.17,0,0,,79,65,,350,,,360,,,17,,,23,,,,1,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-08-21,0,0,8.72,2350,1809,0,0,0,,79,61,,230,,,180,,,12.1,,,25.3,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-08-22,20,10,11.63,1652,1828,0,0,0,,80,67,,200,,,180,,,17.9,,,28.9,,,,,,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-08-23,80,90,8.28,2351,609,0.24,0,0,,77,70,,340,,,225,,,15,,,23,,1,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-08-24,30,50,12.08,1151,1652,0,0,0,,80,66,,360,,,315,,,16.1,,,23,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-08-25,20,30,8.5,1553,1710,0,0,0,,82,66,,180,,,180,,,15,,,18.3,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-08-26,20,20,9.17,1550,2026,0,0,0,,80,68,,190,,,180,,,13,,,32.2,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-08-27,50,70,9.4,1551,1842,0,0,0,,79,67,,210,,,180,,,15,,,23,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-08-28,70,70,11.41,1353,1553,0,0,0,,82,69,,180,,,180,,,17,,,25.3,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-08-29,90,90,10.51,1850,1752,0,0,0,,83,74,,190,,,180,,,17,,,24.2,,1,,,,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-08-30,80,80,9.62,1850,1815,0,0,0,,81,74,,180,,,180,,,14.1,,,21.9,,1,,,,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-08-31,40,40,10.29,1650,1548,0.09,0,0,,87,71,,340,,,315,,,17,,,26.4,,1,,1,,,,,1,,,,1,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-09-01,40,50,10.74,1450,1229,0,0,0,,81,66,,320,,,315,,,16.1,,,25.3,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-09-02,70,70,6.71,1050,1644,0,0,0,,78,62,,190,,,135,,,12.1,,,13.9,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-09-03,90,80,7.61,1850,337,0.9,0,0,,84,66,,70,,,360,,,13,,,25.3,,1,,1,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-09-04,90,100,6.71,1351,23,0.17,0,0,,69,63,,360,,,360,,,14.1,,,18.3,,1,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-09-05,30,40,9.4,1451,1400,0,0,0,,76,60,,340,,,360,,,16.1,,,23,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-09-06,10,20,8.05,1250,1312,0,0,0,,70,55,,340,,,360,,,13,,,19.5,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-09-07,0,0,6.93,1750,2120,0,0,0,,70,50,,170,,,180,,,8.9,,,16.1,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-09-08,0,0,8.72,2250,1954,0,0,0,,74,51,,240,,,180,,,16.1,,,19.5,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-09-09,30,30,7.83,2350,1709,0,0,0,,76,56,,190,,,180,,,12.1,,,21.9,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-09-10,70,70,9.84,1452,1528,0,0,0,,81,69,,180,,,180,,,19.9,,,28.9,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-09-11,50,60,8.05,1651,1724,0,0,0,,80,67,,200,,,180,,,14.1,,,19.5,,1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-09-12,50,30,9.62,339,338,0,0,0,,80,62,,10,,,360,,,17.9,,,25.3,,1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-09-13,40,20,9.17,1851,1846,0,0,0,,77,58,,220,,,225,,,16.1,,,27.5,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-09-14,100,100,8.5,1154,2218,0.3,0,0,,83,66,,240,,,90,,,16.1,,,19.5,,1,,,,,,,1,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-09-15,90,100,7.83,2150,2136,0.4,0,0,,66,52,,360,,,360,,,16.1,,,24.2,,1,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-09-16,10,10,7.61,2151,1413,0,0,0,,67,49,,280,,,315,,,13,,,21.9,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1984-09-17,0,0,7.61,850,834,0,0,0,,70,53,,20,,,360,,,15,,,25.3,,,,,,,,,,,,,,,,,,,,,
